132822480290836607,-0.00887358,-0.999822,0.0166215,0.0606173,-0.994493,0.00708818,-0.104561,0.129867,0.104425,-0.0174579,-0.994379,0.301309,0,0,0,1
132822480292836648,-0.00792587,-0.999948,0.00640242,0.0244138,-0.994277,0.00719875,-0.106585,0.128906,0.106533,-0.00721057,-0.994283,0.266313,0,0,0,1
132822480294836691,0.00875634,-0.998563,-0.0528631,-0.0171118,-0.995239,-0.00357068,-0.0974032,0.122487,0.0970745,0.0534643,-0.99384,0.258261,0,0,0,1
132822480296836733,0.0115392,-0.996891,-0.0779426,-0.0348853,-0.994616,-0.00341487,-0.103575,0.120792,0.102987,0.0787181,-0.991563,0.268779,0,0,0,1
132822480298836775,0.015339,-0.997414,-0.0702146,-0.0345409,-0.996436,-0.00942266,-0.08383,0.123425,0.0829516,0.0712502,-0.994003,0.279363,0,0,0,1
132822480300836816,0.0106273,-0.995717,-0.0918459,-0.0338174,-0.997823,-0.00458109,-0.0657909,0.124272,0.0650884,0.0923451,-0.993597,0.286443,0,0,0,1
132822480302836859,0.0362467,-0.98095,-0.19085,-0.047385,-0.998045,-0.0258032,-0.0569243,0.123602,0.0509153,0.192541,-0.979967,0.29647,0,0,0,1
132822480304836901,0.0154217,-0.984278,-0.175954,-0.0379901,-0.998268,-0.00516427,-0.0586056,0.123758,0.0567755,0.176553,-0.982652,0.296973,0,0,0,1
132822480306836943,-0.0345607,-0.997978,-0.0533416,-0.0145505,-0.996173,0.0386873,-0.07838,0.122352,0.0802852,0.0504286,-0.995496,0.288129,0,0,0,1
132822480308836984,-0.0633395,-0.997802,0.0194711,-0.00220847,-0.993801,0.0612751,-0.0927619,0.120748,0.091365,-0.0252259,-0.995498,0.282448,0,0,0,1
132822480310837026,-0.065478,-0.997292,0.0334825,-0.000558257,-0.993212,0.0619035,-0.0984758,0.119242,0.0961365,-0.0397032,-0.994576,0.279562,0,0,0,1
132822480312837068,-0.0717041,-0.996185,0.0497423,0.00191396,-0.993094,0.0666612,-0.0965416,0.119261,0.0928574,-0.0563212,-0.994085,0.276774,0,0,0,1
132822480314837110,-0.0714502,-0.994321,0.0788656,0.00410986,-0.994231,0.064656,-0.0855808,0.120515,0.0799957,-0.0845254,-0.993205,0.27323,0,0,0,1
132822480316837151,-0.0669922,-0.992738,0.0999112,0.00310379,-0.995663,0.0600381,-0.071061,0.122287,0.0645466,-0.104238,-0.992455,0.270331,0,0,0,1
132822480318837194,-0.0553414,-0.991244,0.119885,0.000677764,-0.997492,0.0495802,-0.050519,0.124432,0.0441327,-0.122381,-0.991502,0.267956,0,0,0,1
132822480320837236,-0.0515316,-0.989837,0.132545,-0.00122452,-0.998073,0.0464526,-0.0411319,0.125451,0.0345568,-0.134409,-0.990323,0.264175,0,0,0,1
132822480322837277,-0.0509065,-0.99,0.131561,-0.00485307,-0.998012,0.0455278,-0.0435778,0.125993,0.0371523,-0.133518,-0.990349,0.259833,0,0,0,1
132822480324837320,-0.0456791,-0.991273,0.123659,-0.0087232,-0.998134,0.0402693,-0.0459019,0.125654,0.0405216,-0.125525,-0.991262,0.251735,0,0,0,1
132822480326837362,-0.0444089,-0.992086,0.117444,-0.0104364,-0.99805,0.038897,-0.0488143,0.125192,0.0438598,-0.119382,-0.991879,0.246008,0,0,0,1
132822480328837404,-0.0421451,-0.993289,0.107704,-0.0115874,-0.997918,0.0365829,-0.0531112,0.124612,0.0488147,-0.109719,-0.992763,0.240725,0,0,0,1
132822480330837445,-0.0386566,-0.996669,0.0718038,-0.0140682,-0.997735,0.0345392,-0.057725,0.123688,0.0550527,-0.0738726,-0.995747,0.23728,0,0,0,1
132822480332837488,-0.0371363,-0.999306,0.00297215,-0.0192527,-0.997724,0.0369095,-0.0564336,0.123486,0.0562847,-0.00506111,-0.998402,0.239466,0,0,0,1
132822480334837529,-0.0406344,-0.996485,-0.0732545,-0.0249666,-0.998147,0.0438073,-0.0422441,0.125352,0.0453047,0.0714021,-0.996418,0.247174,0,0,0,1
132822480336837572,-0.0531222,-0.993827,-0.0973986,-0.0242599,-0.997733,0.0568584,-0.035993,0.126575,0.0413087,0.0952658,-0.994594,0.253008,0,0,0,1
132822480338837613,-0.0564389,-0.994509,-0.0881263,-0.022207,-0.997646,0.0596197,-0.0338887,0.126783,0.0389567,0.0860062,-0.995533,0.257579,0,0,0,1
132822480340837655,-0.0559961,-0.994629,-0.0870461,-0.0213246,-0.997511,0.0594742,-0.0378861,0.1265,0.0428596,0.0847079,-0.995483,0.257016,0,0,0,1
132822480342837697,-0.0553651,-0.99477,-0.085835,-0.0215054,-0.997385,0.0591,-0.0415939,0.126074,0.0464492,0.0833077,-0.99544,0.257726,0,0,0,1
132822480344837739,-0.0510942,-0.994758,-0.0885822,-0.0228586,-0.997542,0.0550922,-0.0432901,0.125704,0.0479433,0.0861526,-0.995128,0.259043,0,0,0,1
132822480346837780,-0.0474157,-0.994337,-0.0951131,-0.0242859,-0.99764,0.0518756,-0.0449803,0.125315,0.0496596,0.0927559,-0.99445,0.26005,0,0,0,1
132822480348837823,-0.0441328,-0.994278,-0.0972788,-0.0250518,-0.997567,0.0491183,-0.0494688,0.124426,0.0539639,0.094859,-0.994027,0.260939,0,0,0,1
132822480350837864,-0.0412122,-0.994536,-0.0959157,-0.0256401,-0.997662,0.046199,-0.0503683,0.124037,0.0545243,0.0936157,-0.994115,0.26146,0,0,0,1
132822480352837907,-0.034708,-0.996207,-0.0797921,-0.0254777,-0.997897,0.0389181,-0.0518274,0.123539,0.0547362,0.0778255,-0.995463,0.261481,0,0,0,1
132822480354837949,-0.0239354,-0.997907,-0.0600732,-0.0256504,-0.997808,0.0275549,-0.0601595,0.122217,0.0616889,0.0585016,-0.996379,0.261011,0,0,0,1
132822480356837991,-0.00630343,-0.999165,-0.0403591,-0.0275381,-0.996557,0.0096131,-0.0823513,0.118773,0.0826705,0.0397011,-0.995786,0.261068,0,0,0,1
132822480358838032,0.0089922,-0.999727,-0.0215916,-0.0305133,-0.991659,-0.0061394,-0.128741,0.111811,0.128573,0.0225692,-0.991443,0.260041,0,0,0,1
132822480360838074,0.013258,-0.999413,-0.031593,-0.0346937,-0.990476,-0.00879598,-0.137409,0.11028,0.13705,0.0331139,-0.990011,0.263885,0,0,0,1
132822480362838116,0.0147745,-0.999378,-0.0320105,-0.0369506,-0.989902,-0.0101057,-0.14139,0.109319,0.140979,0.0337762,-0.989436,0.268256,0,0,0,1
132822480364838158,0.0121487,-0.999519,-0.02855,-0.0383415,-0.98732,-0.00747108,-0.158569,0.106656,0.158279,0.0301144,-0.986935,0.270704,0,0,0,1
132822480366838200,0.00593591,-0.999734,-0.0222989,-0.0399413,-0.982206,-0.00164294,-0.187801,0.102108,0.187715,0.0230169,-0.981954,0.271971,0,0,0,1
132822480368838241,-0.00129867,-0.99993,-0.0117253,-0.0412467,-0.978304,0.00369972,-0.207142,0.0990019,0.20717,0.0112019,-0.97824,0.272747,0,0,0,1
132822480370838284,-0.00685239,-0.999957,-0.0062194,-0.0432656,-0.975679,0.00804842,-0.219059,0.0966868,0.2191,0.00456706,-0.975692,0.273727,0,0,0,1
